更新日期,#genre#
CCTV5,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv5.flv$IPV4•线路55
CCTV5,http://php.cqshushu.ggff.net/jzb.php?id=cctv5&公众号【医工学习日志】$IPV4•线路56
CCTV5,http://111.43.126.240:9003/hls/17/index.m3u8$IPV4•线路57
CCTV6,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv6$IPV4•线路1
CCTV6,http://192.151.150.154/live/cctv6hd.m3u8$IPV4•线路2
CCTV6,http://121.57.88.206:898/hls/6/index.m3u8$IPV4•线路3
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000018433&livemode=1&stbId=yu&mode=1&$IPV4•线路4
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000016466&livemode=1&stbId=yu&mode=1&$IPV4•线路5
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265006&livemode=1&stbId=yu&mode=1&$IPV4•线路6
CCTV6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=6117099895556651277&livemode=1&stbId=yu&mode=1&$IPV4•线路7
CCTV6,http://111.29.9.33:6610/000000001000/1000000001000016466/index.m3u8?channel-id=bestzb&Contentid=1000000001000016466&livemode=1&stbId=3$IPV4•线路8
CCTV6,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226699/1.m3u8$IPV4•线路9
CCTV6,http://go.bkpcp.top/mg/cctv6$IPV4•线路10
CCTV6,http://m.061899.xyz/mg/cctv6$IPV4•线路11
CCTV6,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv6$IPV4•线路12
CCTV6,http://t.061899.xyz/tl/tl.php?id=cctv6$IPV4•线路13
CCTV6,http://38.75.136.137:98/gslb/dsdqpub/cctv6hd.m3u8?auth=testpub$IPV4•线路14
CCTV6,http://bztv.tvbus.cc:8081/cdnlive/cctv6.m3u8$IPV4•线路15
CCTV6,http://112.30.73.119:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路16
CCTV6,http://112.30.73.119:9901/tsfile/live/1423_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路17
CCTV6,http://101.35.240.114:88/live.php?id=CCTV6$IPV4•线路18
CCTV6,http://113.95.132.166:554/rtp/239.77.0.171:5146$IPV4•线路19
CCTV6,http://113.95.132.166:554/rtp/239.77.0.178:5146$IPV4•线路20
CCTV6,http://171.213.234.216:8089/rtp/239.93.42.38:5140$IPV4•线路21
CCTV6,http://183.164.37.17:4022/rtp/238.1.78.172:7248$IPV4•线路22
CCTV6,http://183.164.46.181:6688/rtp/238.1.78.172:7248$IPV4•线路23
CCTV6,http://183.165.195.249:7000/rtp/238.1.78.172:7248$IPV4•线路24
CCTV6,http://183.30.201.121:10002/rtp/239.77.0.171:5146$IPV4•线路25
CCTV6,http://183.30.201.121:10002/rtp/239.77.0.178:5146$IPV4•线路26
CCTV6,http://58.63.66.57:8888/rtp/239.77.0.171:5146$IPV4•线路27
CCTV6,http://58.63.66.57:8888/rtp/239.77.0.178:5146$IPV4•线路28
CCTV6,http://123.129.70.178:9901/tsfile/live/0006_1.m3u8$IPV4•线路29
CCTV6,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8$IPV4•线路30
CCTV6,http://59.39.89.130:60901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路31
CCTV6,http://123.129.70.178:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路32
CCTV6,http://61.136.172.236:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路33
CCTV6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8$IPV4•线路34
CCTV6,http://175.8.28.207:9999/tsfile/live/0006_1.m3u8$IPV4•线路35
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8$IPV4•线路36
CCTV6,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8$IPV4•线路37
CCTV6,http://223.95.198.3:8000/hls/6/index.m3u8$IPV4•线路38
CCTV6,http://183.129.255.66:8480/hls/7/index.m3u8$IPV4•线路39
CCTV6,http://ott.mobaibox.com/PLTV/-/224/3221228280/index.m3u8$IPV4•线路40
CCTV6,http://xxwx.yoesun.com/xxw/1905电影网.php?id=cctv6$IPV4•线路41
CCTV6,http://8.138.7.223/tv/1905.php?id=LIVE28XN12SUI4GWG$IPV4•线路42
CCTV6,https://b7dfda-9b6e36-ddb3.kylintv.tv/live/cctv6hd_iphone.m3u8$IPV4•线路43
CCTV6,https://cdn16.163189.xyz/163189/cctv6$IPV4•线路44
CCTV6,http://107.150.60.122/live/cctv6hd.m3u8$IPV4•线路45
CCTV6,P2p://starvod.xyz:19806/553a57a0561b4fc1b82d51e3a782adc1.ts$IPV4•线路46
CCTV6,https://stream1.freetv.fun/cctv6-27.m3u8$IPV4•线路47
CCTV6,https://smart.946985.filegear-sg.me/smart.php?id=cctv6$IPV4•线路48
CCTV6,p3p://focus169.org:26571/64260cc800087ffdedfb712c61a06569$IPV4•线路49
CCTV6,http://t.061899.xyz/tl/dq.php?id=cctv6$IPV4•线路50
CCTV6,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv6.flv$IPV4•线路51
CCTV6,http://php.cqshushu.ggff.net/jzb.php?id=cctv6&公众号【医工学习日志】$IPV4•线路52
CCTV6,http://111.43.126.240:9003/hls/19/index.m3u8$IPV4•线路53
CCTV7,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv7$IPV4•线路1
CCTV7,http://192.151.150.154/live/cctv7hd.m3u8$IPV4•线路2
CCTV7,http://121.57.88.206:898/hls/7/index.m3u8$IPV4•线路3
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000005000026715&livemode=1&stbId=yu&mode=1&$IPV4•线路4
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031104&livemode=1&stbId=yu&mode=1&$IPV4•线路5
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000017218&livemode=1&stbId=yu&mode=1&$IPV4•线路6
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024341&livemode=1&stbId=yu&mode=1&$IPV4•线路7
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265007&livemode=1&stbId=yu&mode=1&$IPV4•线路8
CCTV7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=yu&mode=1&$IPV4•线路9
CCTV7,http://111.29.9.40:6610/000000001000/1000000001000017218/index.m3u8?channel-id=ystenlive&Contentid=1000000001000017218&livemode=1&stbId=3$IPV4•线路10
CCTV7,http://111.29.9.33:6610/000000001000/1000000001000017218/index.m3u8?channel-id=bestzb&Contentid=1000000001000017218&livemode=1&stbId=3$IPV4•线路11
CCTV7,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226721/1.m3u8$IPV4•线路12
CCTV7,http://go.bkpcp.top/mg/cctv7$IPV4•线路13
CCTV7,http://m.061899.xyz/mg/cctv7$IPV4•线路14
CCTV7,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv7$IPV4•线路15
CCTV7,http://t.061899.xyz/tl/tl.php?id=cctv7$IPV4•线路16
CCTV7,http://38.75.136.137:98/gslb/dsdqpub/cctv7hd.m3u8?auth=testpub$IPV4•线路17
CCTV7,http://bztv.tvbus.cc:8081/cdnlive/cctv7.m3u8$IPV4•线路18
CCTV7,http://148.135.93.213/live.php?id=CCTV7$IPV4•线路19
CCTV7,http://113.95.132.166:554/rtp/239.77.0.138:5146$IPV4•线路20
CCTV7,http://113.95.132.166:554/rtp/239.77.1.159:5146$IPV4•线路21
CCTV7,http://113.95.132.166:554/rtp/239.77.1.167:5146$IPV4•线路22
CCTV7,http://171.213.234.216:8089/rtp/239.93.1.67:5140$IPV4•线路23
CCTV7,http://183.164.37.17:4022/rtp/238.1.78.239:7784$IPV4•线路24
CCTV7,http://183.164.46.181:6688/rtp/238.1.78.239:7784$IPV4•线路25
CCTV7,http://183.165.195.249:7000/rtp/238.1.78.239:7784$IPV4•线路26
CCTV7,http://183.30.201.121:10002/rtp/239.77.0.138:5146$IPV4•线路27
CCTV7,http://183.30.201.121:10002/rtp/239.77.1.159:5146$IPV4•线路28
CCTV7,http://183.30.201.121:10002/rtp/239.77.1.167:5146$IPV4•线路29
CCTV7,http://58.63.66.57:8888/rtp/239.77.0.138:5146$IPV4•线路30
CCTV7,http://58.63.66.57:8888/rtp/239.77.1.159:5146$IPV4•线路31
CCTV7,http://58.63.66.57:8888/rtp/239.77.1.167:5146$IPV4•线路32
CCTV7,http://112.46.85.60:8009/hls/504/index.m3u8$IPV4•线路33
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8$IPV4•线路34
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8$IPV4•线路35
CCTV7,http://123.130.84.106:8154/tsfile/live/0007_1.m3u8$IPV4•线路36
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路37
CCTV7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8$IPV4•线路38
CCTV7,http://175.8.28.207:9999/tsfile/live/0007_1.m3u8$IPV4•线路39
CCTV7,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8$IPV4•线路40
CCTV7,http://223.95.198.3:8000/hls/7/index.m3u8$IPV4•线路41
CCTV7,http://183.129.255.66:8480/hls/8/index.m3u8$IPV4•线路42
CCTV7,http://ott.mobaibox.com/PLTV/-/224/3221228283/index.m3u8$IPV4•线路43
CCTV7,https://cdn16.163189.xyz/163189/cctv7$IPV4•线路44
CCTV7,http://107.150.60.122/live/cctv7hd.m3u8$IPV4•线路45
CCTV7,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv7$IPV4•线路46
CCTV7,http://t.061899.xyz/tl/dq.php?id=cctv7$IPV4•线路47
CCTV7,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv7.flv$IPV4•线路48
CCTV7,http://php.cqshushu.ggff.net/jzb.php?id=cctv7&公众号【医工学习日志】$IPV4•线路49
CCTV7,http://111.43.126.240:9003/hls/20/index.m3u8$IPV4•线路50
CCTV8,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv8$IPV4•线路1
CCTV8,http://192.151.150.154/live/cctv8hd.m3u8$IPV4•线路2
CCTV8,http://121.57.88.206:898/hls/8/index.m3u8$IPV4•线路3
CCTV8,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000003736&livemode=1&stbId=yu&mode=1&$IPV4•线路4
CCTV8,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265008&livemode=1&stbId=yu&mode=1&$IPV4•线路5
CCTV8,http://111.29.9.33:6610/000000001000/1000000001000003736/index.m3u8?channel-id=bestzb&Contentid=1000000001000003736&livemode=1&stbId=3$IPV4•线路6
CCTV8,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226715/1.m3u8$IPV4•线路7
CCTV8,http://go.bkpcp.top/mg/cctv8$IPV4•线路8
CCTV8,http://m.061899.xyz/mg/cctv8$IPV4•线路9
CCTV8,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv8$IPV4•线路10
CCTV8,http://t.061899.xyz/tl/tl.php?id=cctv8$IPV4•线路11
CCTV8,http://38.75.136.137:98/gslb/dsdqpub/cctv8hd.m3u8?auth=testpub$IPV4•线路12
CCTV8,http://bztv.tvbus.cc:8081/cdnlive/cctv8.m3u8$IPV4•线路13
CCTV8,http://112.30.73.119:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路14
CCTV8,http://112.30.73.119:9901/tsfile/live/1424_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
CCTV8,http://101.35.240.114:88/live.php?id=CCTV8$IPV4•线路16
CCTV8,http://113.95.132.166:554/rtp/239.77.0.172:5146$IPV4•线路17
CCTV8,http://113.95.132.166:554/rtp/239.77.0.181:5146$IPV4•线路18
CCTV8,http://171.213.234.216:8089/rtp/239.93.42.39:5140$IPV4•线路19
CCTV8,http://183.164.37.17:4022/rtp/238.1.78.173:7256$IPV4•线路20
CCTV8,http://183.164.46.181:6688/rtp/238.1.78.173:7256$IPV4•线路21
CCTV8,http://183.165.195.249:7000/rtp/238.1.78.173:7256$IPV4•线路22
CCTV8,http://183.30.201.121:10002/rtp/239.77.0.172:5146$IPV4•线路23
CCTV8,http://183.30.201.121:10002/rtp/239.77.0.181:5146$IPV4•线路24
CCTV8,http://58.63.66.57:8888/rtp/239.77.0.172:5146$IPV4•线路25
CCTV8,http://58.63.66.57:8888/rtp/239.77.0.181:5146$IPV4•线路26
CCTV8,http://112.46.85.60:8009/hls/8/index.m3u8$IPV4•线路27
CCTV8,http://222.169.85.8:9901/tsfile/live/0008_1.m3u8$IPV4•线路28
CCTV8,http://183.11.239.36:808/hls/96/index.m3u8$IPV4•线路29
CCTV8,http://123.130.84.106:8154/tsfile/live/0008_1.m3u8$IPV4•线路30
CCTV8,http://61.136.172.236:9901/tsfile/live/0008_1.m3u8$IPV4•线路31
CCTV8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8$IPV4•线路32
CCTV8,http://175.8.28.207:9999/tsfile/live/0008_1.m3u8$IPV4•线路33
CCTV8,http://112.27.235.94:8000/hls/9/index.m3u8$IPV4•线路34
CCTV8,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8$IPV4•线路35
CCTV8,http://223.95.198.3:8000/hls/8/index.m3u8$IPV4•线路36
CCTV8,http://183.129.255.66:8480/hls/9/index.m3u8$IPV4•线路37
CCTV8,http://ott.mobaibox.com/PLTV/-/224/3221228398/index.m3u8$IPV4•线路38
CCTV8,https://cdn16.163189.xyz/163189/cctv8$IPV4•线路39
CCTV8,http://107.150.60.122/live/cctv8hd.m3u8$IPV4•线路40
CCTV8,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=cctv8$IPV4•线路41
CCTV8,https://stream1.freetv.fun/cctv8-21.m3u8$IPV4•线路42
CCTV8,http://t.061899.xyz/tl/dq.php?id=cctv8$IPV4•线路43
CCTV8,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv8.flv$IPV4•线路44
CCTV8,http://php.cqshushu.ggff.net/jzb.php?id=cctv8&公众号【医工学习日志】$IPV4•线路45
CCTV8,http://111.43.126.240:9003/hls/21/index.m3u8$IPV4•线路46
CCTV9,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv9$IPV4•线路1
CCTV9,http://192.151.150.154/live/cctv9hd.m3u8$IPV4•线路2
CCTV9,http://121.57.88.206:898/hls/9/index.m3u8$IPV4•线路3
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000018384&livemode=1&stbId=yu&mode=1&$IPV4•线路4
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000288020&livemode=1&stbId=yu&mode=1&$IPV4•线路5
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=yu&mode=1&$IPV4•线路6
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000028286&livemode=1&stbId=yu&mode=1&$IPV4•线路7
CCTV9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265009&livemode=1&stbId=yu&mode=1&$IPV4•线路8
CCTV9,http://111.29.9.33:6610/000000001000/1000000001000028286/index.m3u8?channel-id=ystenlive&Contentid=1000000001000028286&livemode=1&stbId=3$IPV4•线路9
CCTV9,http://111.29.9.33:6610/000000001000/1000000001000014583/index.m3u8?channel-id=bestzb&Contentid=1000000001000014583&livemode=1&stbId=3$IPV4•线路10
CCTV9,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226657/1.m3u8$IPV4•线路11
CCTV9,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226651/1.m3u8$IPV4•线路12
CCTV9,http://go.bkpcp.top/mg/cctv9$IPV4•线路13
CCTV9,http://m.061899.xyz/mg/cctv9$IPV4•线路14
CCTV9,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv9$IPV4•线路15
CCTV9,http://t.061899.xyz/tl/tl.php?id=cctv9$IPV4•线路16
CCTV9,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub$IPV4•线路17
CCTV9,http://bztv.tvbus.cc:8081/cdnlive/cctv9.m3u8$IPV4•线路18
CCTV9,http://112.30.73.119:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路19
CCTV9,http://112.30.73.119:9901/tsfile/live/1419_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路20
CCTV9,http://148.135.93.213/live.php?id=CCTV9$IPV4•线路21
CCTV9,http://74.91.26.218:82/live/cctv9hd.m3u8$IPV4•线路22
CCTV9,http://113.95.132.166:554/rtp/239.77.0.135:5146$IPV4•线路23
CCTV9,http://113.95.132.166:554/rtp/239.77.1.160:5146$IPV4•线路24
CCTV9,http://113.95.132.166:554/rtp/239.77.1.168:5146$IPV4•线路25
CCTV9,http://171.213.234.216:8089/rtp/239.93.1.24:5140$IPV4•线路26
CCTV9,http://183.164.37.17:4022/rtp/238.1.78.240:7792$IPV4•线路27
CCTV9,http://183.164.46.181:6688/rtp/238.1.78.240:7792$IPV4•线路28
CCTV9,http://183.165.195.249:7000/rtp/238.1.78.240:7792$IPV4•线路29
CCTV9,http://183.30.201.121:10002/rtp/239.77.0.135:5146$IPV4•线路30
CCTV9,http://183.30.201.121:10002/rtp/239.77.1.160:5146$IPV4•线路31
CCTV9,http://183.30.201.121:10002/rtp/239.77.1.168:5146$IPV4•线路32
CCTV9,http://58.63.66.57:8888/rtp/239.77.0.135:5146$IPV4•线路33
CCTV9,http://58.63.66.57:8888/rtp/239.77.1.160:5146$IPV4•线路34
CCTV9,http://58.63.66.57:8888/rtp/239.77.1.168:5146$IPV4•线路35
CCTV9,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8$IPV4•线路36
CCTV9,http://183.11.239.36:808/hls/27/index.m3u8$IPV4•线路37
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8$IPV4•线路38
CCTV9,http://123.130.84.106:8154/tsfile/live/0009_1.m3u8$IPV4•线路39
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8$IPV4•线路40
CCTV9,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8$IPV4•线路41
CCTV9,http://175.8.28.207:9999/tsfile/live/0009_1.m3u8$IPV4•线路42
CCTV9,http://p.ytelc.com/169l/0/cctv.php?id=cctv9$IPV4•线路43
CCTV9,http://223.95.198.3:8000/hls/9/index.m3u8$IPV4•线路44
CCTV9,http://183.129.255.66:8480/hls/10/index.m3u8$IPV4•线路45
CCTV9,http://ott.mobaibox.com/PLTV/-/224/3221228303/index.m3u8$IPV4•线路46
CCTV9,https://cdn16.163189.xyz/163189/cctv9$IPV4•线路47
CCTV9,http://107.150.60.122/live/cctv9hd.m3u8$IPV4•线路48
CCTV9,P2p://starvod.xyz:19806/183d08b9c26040d7924f49f20bd6b03c$IPV4•线路49
CCTV9,P2p://starvod.xyz:19806/7d6966c7d38b4307bc792ef4c645f2d6.ts$IPV4•线路50
CCTV9,https://stream1.freetv.fun/cctv9-43.m3u8$IPV4•线路51
CCTV9,http://t.061899.xyz/tl/dq.php?id=cctv9$IPV4•线路52
CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv9.flv$IPV4•线路53
CCTV9,http://php.cqshushu.ggff.net/jzb.php?id=cctv9&公众号【医工学习日志】$IPV4•线路54
CCTV9,http://111.43.126.240:9003/hls/22/index.m3u8$IPV4•线路55
CCTV10,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv10$IPV4•线路1
CCTV10,http://192.151.150.154/live/cctv10hd.m3u8$IPV4•线路2
CCTV10,http://121.57.88.206:898/hls/10/index.m3u8$IPV4•线路3
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000004000012827&livemode=1&stbId=yu&mode=1&$IPV4•线路4
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000010000016738&livemode=1&stbId=yu&mode=1&$IPV4•线路5
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=yu&mode=1&$IPV4•线路6
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000001000026367&livemode=1&stbId=yu&mode=1&$IPV4•线路7
CCTV10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=yu&mode=1&$IPV4•线路8
CCTV10,http://111.29.9.38:6610/000000001000/1000000001000023734/index.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3$IPV4•线路9
CCTV10,http://111.29.9.33:6610/000000001000/1000000001000023734/index.m3u8?channel-id=bestzb&Contentid=1000000001000023734&livemode=1&stbId=3$IPV4•线路10
CCTV10,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226708/1.m3u8$IPV4•线路11
CCTV10,http://go.bkpcp.top/mg/cctv10$IPV4•线路12
CCTV10,http://m.061899.xyz/mg/cctv10$IPV4•线路13
CCTV10,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv10$IPV4•线路14
CCTV10,http://t.061899.xyz/tl/tl.php?id=cctv10$IPV4•线路15
CCTV10,http://bztv.tvbus.cc:8081/cdnlive/cctv10.m3u8$IPV4•线路16
CCTV10,http://101.35.240.114:88/live.php?id=CCTV10$IPV4•线路17
CCTV10,http://113.95.132.166:554/rtp/239.77.0.134:5146$IPV4•线路18
CCTV10,http://113.95.132.166:554/rtp/239.77.1.113:5146$IPV4•线路19
CCTV10,http://113.95.132.166:554/rtp/239.77.1.169:5146$IPV4•线路20
CCTV10,http://171.213.234.216:8089/rtp/239.93.1.28:5140$IPV4•线路21
CCTV10,http://183.164.37.17:4022/rtp/238.1.78.241:7800$IPV4•线路22
CCTV10,http://183.164.46.181:6688/rtp/238.1.78.241:7800$IPV4•线路23
CCTV10,http://183.165.195.249:7000/rtp/238.1.78.241:7800$IPV4•线路24
CCTV10,http://183.30.201.121:10002/rtp/239.77.0.134:5146$IPV4•线路25
CCTV10,http://183.30.201.121:10002/rtp/239.77.1.113:5146$IPV4•线路26
CCTV10,http://183.30.201.121:10002/rtp/239.77.1.169:5146$IPV4•线路27
CCTV10,http://58.63.66.57:8888/rtp/239.77.0.134:5146$IPV4•线路28
CCTV10,http://58.63.66.57:8888/rtp/239.77.1.113:5146$IPV4•线路29
CCTV10,http://58.63.66.57:8888/rtp/239.77.1.169:5146$IPV4•线路30
CCTV10,http://222.169.85.8:9901/tsfile/live/0010_1.m3u8$IPV4•线路31
CCTV10,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8$IPV4•线路32
CCTV10,http://183.11.239.36:808/hls/28/index.m3u8$IPV4•线路33
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8$IPV4•线路34
CCTV10,http://123.130.84.106:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路35
CCTV10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8$IPV4•线路36
CCTV10,http://175.8.28.207:9999/tsfile/live/0010_1.m3u8$IPV4•线路37
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8$IPV4•线路38
CCTV10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8$IPV4•线路39
CCTV10,http://223.95.198.3:8000/hls/10/index.m3u8$IPV4•线路40
CCTV10,http://183.129.255.66:8480/hls/11/index.m3u8$IPV4•线路41
CCTV10,http://ott.mobaibox.com/PLTV/-/224/3221227317/index.m3u8$IPV4•线路42
CCTV10,https://cdn16.163189.xyz/163189/cctv10$IPV4•线路43
CCTV10,http://107.150.60.122/live/cctv10hd.m3u8$IPV4•线路44
CCTV10,http://mgsp-ali2.live.miguvideo.com:8088/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=20251104100047fcb98e172c7d4514aba54042a02bbc53&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20251104100047&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=106.13.250.88&SecurityKey=20251104100047&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&encrypt=7e89e487ad23adf0622bdea777a245b1$IPV4•线路45
CCTV10,http://t.061899.xyz/tl/dq.php?id=cctv10$IPV4•线路46
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv10.flv$IPV4•线路47
CCTV10,http://php.cqshushu.ggff.net/jzb.php?id=cctv10&公众号【医工学习日志】$IPV4•线路48
CCTV10,http://111.43.126.240:9003/hls/23/index.m3u8$IPV4•线路49
CCTV11,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cctv11$IPV4•线路1
CCTV11,http://192.151.150.154/live/cctv11hd.m3u8$IPV4•线路2
CCTV11,http://121.57.88.206:898/hls/11/index.m3u8$IPV4•线路3
CCTV11,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000006000040011&livemode=1&stbId=yu&mode=1&$IPV4•线路4
CCTV11,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=yu&mode=1&$IPV4•线路5
CCTV11,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000002000019789&livemode=1&stbId=yu&mode=1&$IPV4•线路6
CCTV11,http://111.29.9.37:6610/000000001000/1000000002000019789/index.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT$IPV4•线路7
CCTV11,http://111.29.9.33:6610/000000001000/1000000002000019789/index.m3u8?channel-id=bestzb&Contentid=1000000002000019789&livemode=1&stbId=3$IPV4•线路8
CCTV11,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226714/1.m3u8$IPV4•线路9
CCTV11,http://go.bkpcp.top/mg/cctv11$IPV4•线路10
CCTV11,http://m.061899.xyz/mg/cctv11$IPV4•线路11
CCTV11,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv11$IPV4•线路12
CCTV11,http://t.061899.xyz/tl/tl.php?id=cctv11$IPV4•线路13
CCTV11,http://bztv.tvbus.cc:8081/cdnlive/cctv11.m3u8$IPV4•线路14
CCTV11,http://112.30.73.119:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路15
